,State,County,County FIPS Code,Opioid Dispensing Rate per 100,year
2174,OK,Washington County,40147,45.8,2019
2175,OK,Washita County,40149,16.9,2019
2176,OK,Woods County,40151,16.0,2019
2177,OK,Woodward County,40153,60.1,2019
2178,OR,Baker County,41001,71.3,2019
2179,OR,Benton County,41003,63.6,2019
2180,OR,Clackamas County,41005,34.7,2019
2181,OR,Clatsop County,41007,57.1,2019
2182,OR,Columbia County,41009,24.4,2019
2183,OR,Coos County,41011,78.6,2019
2184,OR,Crook County,41013,34.9,2019
2185,OR,Curry County,41015,78.7,2019
2186,OR,Deschutes County,41017,57.9,2019
2187,OR,Douglas County,41019,54.5,2019
2188,OR,Gilliam County,41021,27.5,2019
2189,OR,Grant County,41023,46.8,2019
2190,OR,Harney County,41025,57.2,2019
2191,OR,Hood River County,41027,70.7,2019
2192,OR,Jackson County,41029,90.0,2019
2193,OR,Jefferson County,41031,24.6,2019
2194,OR,Josephine County,41033,50.2,2019
2195,OR,Klamath County,41035,40.7,2019
2196,OR,Lake County,41037,46.7,2019
2197,OR,Lane County,41039,66.2,2019
2198,OR,Lincoln County,41041,42.1,2019
2199,OR,Linn County,41043,29.1,2019
2200,OR,Malheur County,41045,92.7,2019
2201,OR,Marion County,41047,40.7,2019
2202,OR,Morrow County,41049,23.5,2019
2203,OR,Multnomah County,41051,51.5,2019
2204,OR,Polk County,41053,22.5,2019
2205,OR,Sherman County,41055,22.3,2019
2206,OR,Tillamook County,41057,56.6,2019
2207,OR,Umatilla County,41059,34.2,2019
2208,OR,Union County,41061,61.6,2019
2209,OR,Wallowa County,41063,52.3,2019
2210,OR,Wasco County,41065,54.9,2019
2211,OR,Washington County,41067,37.4,2019
2212,OR,Wheeler County,41069,57.5,2019
2213,OR,Yamhill County,41071,33.8,2019
2214,PA,Adams County,42001,26.4,2019
2215,PA,Allegheny County,42003,68.7,2019
2216,PA,Armstrong County,42005,28.9,2019
2217,PA,Beaver County,42007,32.2,2019
2218,PA,Bedford County,42009,19.8,2019
2219,PA,Berks County,42011,32.6,2019
2220,PA,Blair County,42013,76.0,2019
2221,PA,Bradford County,42015,57.5,2019
2222,PA,Bucks County,42017,41.1,2019
2223,PA,Butler County,42019,33.5,2019
2224,PA,Cambria County,42021,61.1,2019
2225,PA,Cameron County,42023,20.2,2019
2226,PA,Carbon County,42025,29.0,2019
2227,PA,Centre County,42027,32.1,2019
2228,PA,Chester County,42029,30.5,2019
2229,PA,Clarion County,42031,32.9,2019
2230,PA,Clearfield County,42033,49.8,2019
2231,PA,Clinton County,42035,45.1,2019
2232,PA,Columbia County,42037,52.7,2019
2233,PA,Crawford County,42039,54.1,2019
2234,PA,Cumberland County,42041,41.7,2019
2235,PA,Dauphin County,42043,56.9,2019
2236,PA,Delaware County,42045,45.3,2019
2237,PA,Elk County,42047,36.6,2019
2238,PA,Erie County,42049,60.1,2019
2239,PA,Fayette County,42051,82.8,2019
2240,PA,Forest County,42053,3.2,2019
2241,PA,Franklin County,42055,36.5,2019
2242,PA,Fulton County,42057,20.6,2019
2243,PA,Greene County,42059,26.6,2019
2244,PA,Huntingdon County,42061,20.6,2019
2245,PA,Indiana County,42063,33.8,2019
2246,PA,Jefferson County,42065,28.8,2019
2247,PA,Juniata County,42067,30.1,2019
2248,PA,Lackawanna County,42069,72.9,2019
2249,PA,Lancaster County,42071,34.6,2019
2250,PA,Lawrence County,42073,52.8,2019
2251,PA,Lebanon County,42075,30.6,2019
2252,PA,Lehigh County,42077,46.4,2019
2253,PA,Luzerne County,42079,51.0,2019
2254,PA,Lycoming County,42081,54.9,2019
2255,PA,McKean County,42083,47.4,2019
2256,PA,Mercer County,42085,72.6,2019
2257,PA,Mifflin County,42087,40.2,2019
2258,PA,Monroe County,42089,32.2,2019
2259,PA,Montgomery County,42091,51.5,2019
2260,PA,Montour County,42093,298.4,2019
2261,PA,Northampton County,42095,53.5,2019
2262,PA,Northumberland County,42097,37.7,2019
2263,PA,Perry County,42099,16.5,2019
2264,PA,Philadelphia County,42101,49.9,2019
2265,PA,Pike County,42103,24.7,2019
2266,PA,Potter County,42105,35.7,2019
2267,PA,Schuylkill County,42107,32.1,2019
2268,PA,Snyder County,42109,37.8,2019
2269,PA,Somerset County,42111,27.8,2019
2270,PA,Sullivan County,42113,12.7,2019
2271,PA,Susquehanna County,42115,22.2,2019
2272,PA,Tioga County,42117,33.5,2019
2273,PA,Union County,42119,57.6,2019
2274,PA,Venango County,42121,50.5,2019
2275,PA,Warren County,42123,43.2,2019
2276,PA,Washington County,42125,36.6,2019
2277,PA,Wayne County,42127,21.2,2019
2278,PA,Westmoreland County,42129,44.0,2019
2279,PA,Wyoming County,42131,38.0,2019
2280,PA,York County,42133,39.0,2019
2281,RI,Bristol County,44001,19.4,2019
2282,RI,Kent County,44003,52.0,2019
2283,RI,Newport County,44005,28.3,2019
2284,RI,Providence County,44007,41.6,2019
2285,RI,Washington County,44009,34.1,2019
2286,SC,Abbeville County,45001,32.4,2019
2287,SC,Aiken County,45003,42.3,2019
2288,SC,Allendale County,45005,43.5,2019
2289,SC,Anderson County,45007,75.9,2019
2290,SC,Bamberg County,45009,43.2,2019
2291,SC,Barnwell County,45011,47.7,2019
2292,SC,Beaufort County,45013,47.1,2019
2293,SC,Berkeley County,45015,18.0,2019
2294,SC,Calhoun County,45017,5.9,2019
2295,SC,Charleston County,45019,112.1,2019
2296,SC,Cherokee County,45021,58.9,2019
2297,SC,Chester County,45023,40.6,2019
2298,SC,Chesterfield County,45025,25.5,2019
2299,SC,Clarendon County,45027,42.9,2019
2300,SC,Colleton County,45029,51.4,2019
2301,SC,Darlington County,45031,100.0,2019
2302,SC,Dillon County,45033,60.4,2019
2303,SC,Dorchester County,45035,22.3,2019
2304,SC,Edgefield County,45037,16.7,2019
2305,SC,Fairfield County,45039,25.3,2019
2306,SC,Florence County,45041,135.1,2019
2307,SC,Georgetown County,45043,53.1,2019
2308,SC,Greenville County,45045,72.6,2019
2309,SC,Greenwood County,45047,87.9,2019
2310,SC,Hampton County,45049,27.0,2019
2311,SC,Horry County,45051,63.0,2019
2312,SC,Jasper County,45053,19.7,2019
2313,SC,Kershaw County,45055,30.8,2019
2314,SC,Lancaster County,45057,32.7,2019
2315,SC,Laurens County,45059,37.9,2019
2316,SC,Lee County,45061,12.7,2019
2317,SC,Lexington County,45063,58.0,2019
2318,SC,McCormick County,45065,10.8,2019
2319,SC,Marion County,45067,44.2,2019
2320,SC,Marlboro County,45069,26.6,2019
2321,SC,Newberry County,45071,39.1,2019
2322,SC,Oconee County,45073,61.3,2019
2323,SC,Orangeburg County,45075,48.2,2019
2324,SC,Pickens County,45077,71.1,2019
2325,SC,Richland County,45079,62.7,2019
2326,SC,Saluda County,45081,12.3,2019
2327,SC,Spartanburg County,45083,85.8,2019
2328,SC,Sumter County,45085,41.6,2019
2329,SC,Union County,45087,17.1,2019
2330,SC,Williamsburg County,45089,18.4,2019
2331,SC,York County,45091,29.0,2019
2332,SD,Aurora County,46003,19.5,2019
2333,SD,Beadle County,46005,43.3,2019
2334,SD,Bennett County,46007,3.5,2019
2335,SD,Bon Homme County,46009,10.1,2019
2336,SD,Brookings County,46011,27.5,2019
2337,SD,Brown County,46013,52.1,2019
2338,SD,Brule County,46015,55.4,2019
2339,SD,Buffalo County,46017,5.6,2019
2340,SD,Butte County,46019,4.6,2019
2341,SD,Campbell County,46021,2.5,2019
2342,SD,Charles Mix County,46023,29.0,2019
2343,SD,Clark County,46025,22.3,2019
2344,SD,Clay County,46027,27.7,2019
2345,SD,Codington County,46029,40.2,2019
2346,SD,Corson County,46031,6.2,2019
2347,SD,Custer County,46033,21.6,2019
2348,SD,Davison County,46035,49.8,2019
2349,SD,Day County,46037,4.3,2019
2350,SD,Deuel County,46039,3.3,2019
2351,SD,Dewey County,46041,3.5,2019
2352,SD,Douglas County,46043,30.1,2019
2353,SD,Edmunds County,46045,40.5,2019
2354,SD,Fall River County,46047,49.4,2019
2355,SD,Faulk County,46049,13.6,2019
2356,SD,Grant County,46051,28.5,2019
2357,SD,Gregory County,46053,62.4,2019
2358,SD,Haakon County,46055,109.1,2019
2359,SD,Hamlin County,46057,2.9,2019
2360,SD,Hand County,46059,0.6,2019
2361,SD,Hanson County,46061,0.6,2019
2362,SD,Harding County,46063,1.4,2019
2363,SD,Hughes County,46065,42.2,2019
2364,SD,Hutchinson County,46067,53.2,2019
2365,SD,Hyde County,46069,34.6,2019
2366,SD,Jackson County,46071,8.0,2019
2367,SD,Jerauld County,46073,120.4,2019
2368,SD,Jones County,46075,35.9,2019
2369,SD,Kingsbury County,46077,27.4,2019
2370,SD,Lake County,46079,18.7,2019
2371,SD,Lawrence County,46081,31.2,2019
2372,SD,Lincoln County,46083,30.2,2019
2373,SD,Lyman County,46085,6.4,2019
2374,SD,McCook County,46087,19.1,2019
2375,SD,McPherson County,46089,2.6,2019
2376,SD,Marshall County,46091,16.2,2019
2377,SD,Meade County,46093,9.3,2019
2378,SD,Mellette County,46095,3.3,2019
2379,SD,Miner County,46097,5.9,2019
2380,SD,Minnehaha County,46099,61.1,2019
2381,SD,Moody County,46101,12.4,2019
2382,SD,Oglala Lakota County,46102,4.1,2019
2383,SD,Pennington County,46103,55.3,2019
2384,SD,Perkins County,46105,8.7,2019
2385,SD,Potter County,46107,7.3,2019
2386,SD,Roberts County,46109,26.0,2019
2387,SD,Sanborn County,46111,2.8,2019
2388,SD,Spink County,46115,9.2,2019
2389,SD,Stanley County,46117,5.1,2019
2390,SD,Sully County,46119,1.8,2019
2391,SD,Todd County,46121,10.1,2019
2392,SD,Tripp County,46123,54.1,2019
2393,SD,Turner County,46125,12.5,2019
2394,SD,Union County,46127,278.9,2019
2395,SD,Walworth County,46129,30.7,2019
2396,SD,Yankton County,46135,59.9,2019
2397,TN,Anderson County,47001,71.3,2019
2398,TN,Bedford County,47003,38.8,2019
2399,TN,Benton County,47005,49.6,2019
2400,TN,Bledsoe County,47007,58.0,2019
2401,TN,Blount County,47009,43.9,2019
2402,TN,Bradley County,47011,97.0,2019
2403,TN,Campbell County,47013,44.2,2019
2404,TN,Cannon County,47015,23.2,2019
2405,TN,Carroll County,47017,129.2,2019
2406,TN,Carter County,47019,34.3,2019
2407,TN,Cheatham County,47021,36.2,2019
2408,TN,Chester County,47023,54.2,2019
2409,TN,Claiborne County,47025,102.7,2019
2410,TN,Clay County,47027,36.9,2019
2411,TN,Cocke County,47029,67.6,2019
2412,TN,Coffee County,47031,150.2,2019
2413,TN,Crockett County,47033,19.4,2019
2414,TN,Cumberland County,47035,59.5,2019
2415,TN,Davidson County,47037,92.1,2019
2416,TN,Decatur County,47039,57.0,2019
2417,TN,DeKalb County,47041,55.5,2019
2418,TN,Dickson County,47043,83.5,2019
2419,TN,Dyer County,47045,84.2,2019
2420,TN,Fayette County,47047,34.3,2019
2421,TN,Fentress County,47049,41.2,2019
2422,TN,Franklin County,47051,64.1,2019
2423,TN,Gibson County,47053,69.1,2019
2424,TN,Giles County,47055,39.7,2019
2425,TN,Grainger County,47057,12.6,2019
2426,TN,Greene County,47059,59.6,2019
2427,TN,Grundy County,47061,22.9,2019
2428,TN,Hamblen County,47063,118.4,2019
2429,TN,Hamilton County,47065,108.6,2019
2430,TN,Hancock County,47067,79.2,2019
2431,TN,Hardeman County,47069,41.4,2019
2432,TN,Hardin County,47071,108.7,2019
2433,TN,Hawkins County,47073,33.0,2019
2434,TN,Haywood County,47075,25.1,2019
2435,TN,Henderson County,47077,52.0,2019
2436,TN,Henry County,47079,72.8,2019
2437,TN,Hickman County,47081,19.9,2019
2438,TN,Houston County,47083,37.5,2019
2439,TN,Humphreys County,47085,27.1,2019
2440,TN,Jackson County,47087,9.8,2019
2441,TN,Jefferson County,47089,63.4,2019
2442,TN,Johnson County,47091,38.0,2019
2443,TN,Knox County,47093,113.2,2019
2444,TN,Lake County,47095,10.4,2019
2445,TN,Lauderdale County,47097,63.5,2019
2446,TN,Lawrence County,47099,57.1,2019
2447,TN,Lewis County,47101,34.8,2019
2448,TN,Lincoln County,47103,29.0,2019
2449,TN,Loudon County,47105,23.8,2019
2450,TN,McMinn County,47107,70.2,2019
2451,TN,McNairy County,47109,77.7,2019
2452,TN,Macon County,47111,19.4,2019
2453,TN,Madison County,47113,149.4,2019
2454,TN,Marion County,47115,27.5,2019
2455,TN,Marshall County,47117,57.4,2019
2456,TN,Maury County,47119,110.2,2019
2457,TN,Meigs County,47121,25.3,2019
2458,TN,Monroe County,47123,59.2,2019
2459,TN,Montgomery County,47125,46.1,2019
2460,TN,Moore County,47127,8.0,2019
2461,TN,Morgan County,47129,35.7,2019
2462,TN,Obion County,47131,91.2,2019
2463,TN,Overton County,47133,70.6,2019
2464,TN,Perry County,47135,100.6,2019
2465,TN,Pickett County,47137,25.9,2019
2466,TN,Polk County,47139,29.3,2019
2467,TN,Putnam County,47141,95.2,2019
2468,TN,Rhea County,47143,41.8,2019
2469,TN,Roane County,47145,57.2,2019
2470,TN,Robertson County,47147,42.6,2019
2471,TN,Rutherford County,47149,54.3,2019
2472,TN,Scott County,47151,88.4,2019
2473,TN,Sequatchie County,47153,31.5,2019
2474,TN,Sevier County,47155,61.7,2019
2475,TN,Shelby County,47157,65.3,2019
2476,TN,Smith County,47159,94.2,2019
2477,TN,Stewart County,47161,15.6,2019
2478,TN,Sullivan County,47163,143.4,2019
2479,TN,Sumner County,47165,58.5,2019
2480,TN,Tipton County,47167,45.2,2019
2481,TN,Trousdale County,47169,31.1,2019
2482,TN,Unicoi County,47171,62.5,2019
2483,TN,Union County,47173,14.7,2019
2484,TN,Van Buren County,47175,7.0,2019
2485,TN,Warren County,47177,56.7,2019
2486,TN,Washington County,47179,136.5,2019
2487,TN,Wayne County,47181,72.5,2019
2488,TN,Weakley County,47183,89.3,2019
2489,TN,White County,47185,28.3,2019
2490,TN,Williamson County,47187,57.9,2019
2491,TN,Wilson County,47189,58.9,2019
2492,TX,Anderson County,48001,39.4,2019
2493,TX,Andrews County,48003,19.5,2019
2494,TX,Angelina County,48005,64.0,2019
2495,TX,Aransas County,48007,21.4,2019
2496,TX,Archer County,48009,0.6,2019
2497,TX,Armstrong County,48011,8.5,2019
2498,TX,Atascosa County,48013,22.6,2019
2499,TX,Austin County,48015,26.2,2019
2500,TX,Bailey County,48017,26.3,2019
2501,TX,Bandera County,48019,10.1,2019
2502,TX,Bastrop County,48021,15.5,2019
2503,TX,Baylor County,48023,36.8,2019
2504,TX,Bee County,48025,19.4,2019
2505,TX,Bell County,48027,58.7,2019
2506,TX,Bexar County,48029,48.6,2019
2507,TX,Blanco County,48031,7.4,2019
2508,TX,Borden County,48033,1.3,2019
2509,TX,Bosque County,48035,11.4,2019
2510,TX,Bowie County,48037,115.1,2019
2511,TX,Brazoria County,48039,28.8,2019
2512,TX,Brazos County,48041,44.3,2019
2513,TX,Brewster County,48043,23.3,2019
2514,TX,Briscoe County,48045,0.3,2019
2515,TX,Brooks County,48047,16.3,2019
2516,TX,Brown County,48049,65.8,2019
2517,TX,Burleson County,48051,18.9,2019
2518,TX,Burnet County,48053,19.1,2019
2519,TX,Caldwell County,48055,8.4,2019
2520,TX,Calhoun County,48057,34.0,2019
2521,TX,Callahan County,48059,10.3,2019
2522,TX,Cameron County,48061,23.4,2019
2523,TX,Camp County,48063,38.6,2019
2524,TX,Carson County,48065,1.4,2019
2525,TX,Cass County,48067,49.3,2019
2526,TX,Castro County,48069,18.5,2019
2527,TX,Chambers County,48071,10.5,2019
2528,TX,Cherokee County,48073,31.1,2019
2529,TX,Childress County,48075,70.7,2019
2530,TX,Clay County,48077,20.3,2019
2531,TX,Cochran County,48079,33.9,2019
2532,TX,Coleman County,48083,20.8,2019
2533,TX,Collin County,48085,31.1,2019
2534,TX,Collingsworth County,48087,8.7,2019
2535,TX,Colorado County,48089,23.8,2019
2536,TX,Comal County,48091,37.1,2019
2537,TX,Comanche County,48093,51.0,2019
2538,TX,Concho County,48095,10.3,2019
2539,TX,Cooke County,48097,33.8,2019
2540,TX,Coryell County,48099,16.7,2019
2541,TX,Crane County,48103,20.4,2019
2542,TX,Crockett County,48105,28.9,2019
2543,TX,Crosby County,48107,19.5,2019
2544,TX,Culberson County,48109,86.7,2019
2545,TX,Dallam County,48111,26.9,2019
2546,TX,Dallas County,48113,50.8,2019
2547,TX,Dawson County,48115,12.0,2019
2548,TX,Deaf Smith County,48117,6.4,2019
2549,TX,Delta County,48119,22.4,2019
2550,TX,Denton County,48121,33.7,2019
2551,TX,DeWitt County,48123,36.7,2019
2552,TX,Dickens County,48125,0.1,2019
2553,TX,Dimmit County,48127,13.1,2019
2554,TX,Donley County,48129,0.6,2019
2555,TX,Duval County,48131,2.7,2019
2556,TX,Eastland County,48133,14.6,2019
2557,TX,Ector County,48135,52.9,2019
2558,TX,Edwards County,48137,3.3,2019
2559,TX,Ellis County,48139,32.0,2019
2560,TX,El Paso County,48141,30.9,2019
2561,TX,Erath County,48143,36.5,2019
2562,TX,Falls County,48145,28.3,2019
2563,TX,Fannin County,48147,19.6,2019
2564,TX,Fayette County,48149,65.1,2019
2565,TX,Fisher County,48151,3.1,2019
2566,TX,Floyd County,48153,27.0,2019
2567,TX,Foard County,48155,55.9,2019
2568,TX,Fort Bend County,48157,21.5,2019
2569,TX,Franklin County,48159,28.8,2019
2570,TX,Freestone County,48161,18.0,2019
2571,TX,Frio County,48163,7.9,2019
2572,TX,Gaines County,48165,24.5,2019
2573,TX,Galveston County,48167,45.9,2019
2574,TX,Garza County,48169,4.0,2019
2575,TX,Gillespie County,48171,49.9,2019
2576,TX,Goliad County,48175,5.3,2019
2577,TX,Gonzales County,48177,17.0,2019
2578,TX,Gray County,48179,77.2,2019
2579,TX,Grayson County,48181,72.1,2019
2580,TX,Gregg County,48183,114.5,2019
2581,TX,Grimes County,48185,10.1,2019
2582,TX,Guadalupe County,48187,20.6,2019
2583,TX,Hale County,48189,34.9,2019
2584,TX,Hall County,48191,13.9,2019
2585,TX,Hamilton County,48193,46.9,2019
2586,TX,Hansford County,48195,8.4,2019
2587,TX,Hardeman County,48197,47.3,2019
2588,TX,Hardin County,48199,21.2,2019
2589,TX,Harris County,48201,42.5,2019
2590,TX,Harrison County,48203,40.7,2019
2591,TX,Haskell County,48207,7.2,2019
2592,TX,Hays County,48209,26.1,2019
2593,TX,Hemphill County,48211,2.6,2019
2594,TX,Henderson County,48213,35.2,2019
2595,TX,Hidalgo County,48215,20.1,2019
2596,TX,Hill County,48217,36.2,2019
2597,TX,Hockley County,48219,34.6,2019
2598,TX,Hood County,48221,56.8,2019
2599,TX,Hopkins County,48223,44.7,2019
2600,TX,Houston County,48225,13.7,2019
2601,TX,Howard County,48227,22.8,2019
2602,TX,Hunt County,48231,32.9,2019
2603,TX,Hutchinson County,48233,32.4,2019
2604,TX,Jack County,48237,12.3,2019
2605,TX,Jackson County,48239,18.2,2019
2606,TX,Jasper County,48241,28.3,2019
2607,TX,Jeff Davis County,48243,43.3,2019
2608,TX,Jefferson County,48245,78.7,2019
2609,TX,Jim Hogg County,48247,0.0,2019
2610,TX,Jim Wells County,48249,44.0,2019
2611,TX,Johnson County,48251,40.5,2019
2612,TX,Jones County,48253,10.9,2019
2613,TX,Karnes County,48255,24.1,2019
2614,TX,Kaufman County,48257,24.3,2019
2615,TX,Kendall County,48259,28.8,2019
2616,TX,Kerr County,48265,43.2,2019
2617,TX,Kimble County,48267,24.4,2019
2618,TX,Kinney County,48271,1.2,2019
2619,TX,Kleberg County,48273,26.2,2019
2620,TX,Knox County,48275,33.7,2019
2621,TX,Lamar County,48277,63.6,2019
2622,TX,Lamb County,48279,16.2,2019
2623,TX,Lampasas County,48281,19.9,2019
2624,TX,La Salle County,48283,12.5,2019
2625,TX,Lavaca County,48285,12.7,2019
2626,TX,Lee County,48287,11.4,2019
2627,TX,Leon County,48289,6.2,2019
2628,TX,Liberty County,48291,32.8,2019
2629,TX,Limestone County,48293,36.2,2019
2630,TX,Lipscomb County,48295,0.1,2019
2631,TX,Live Oak County,48297,3.3,2019
2632,TX,Llano County,48299,25.2,2019
2633,TX,Lubbock County,48303,95.0,2019
2634,TX,Lynn County,48305,10.6,2019
2635,TX,McCulloch County,48307,20.3,2019
2636,TX,McLennan County,48309,51.0,2019
2637,TX,Madison County,48313,21.6,2019
2638,TX,Marion County,48315,8.8,2019
2639,TX,Martin County,48317,22.0,2019
2640,TX,Mason County,48319,0.4,2019
2641,TX,Matagorda County,48321,35.8,2019
2642,TX,Maverick County,48323,10.5,2019
2643,TX,Medina County,48325,20.1,2019
2644,TX,Menard County,48327,1.6,2019
2645,TX,Midland County,48329,29.8,2019
2646,TX,Milam County,48331,21.8,2019
2647,TX,Mills County,48333,7.1,2019
2648,TX,Mitchell County,48335,51.9,2019
2649,TX,Montague County,48337,37.2,2019
2650,TX,Montgomery County,48339,46.2,2019
2651,TX,Moore County,48341,36.5,2019
2652,TX,Morris County,48343,12.4,2019
2653,TX,Nacogdoches County,48347,60.6,2019
2654,TX,Navarro County,48349,26.6,2019
2655,TX,Newton County,48351,8.4,2019
2656,TX,Nolan County,48353,27.9,2019
2657,TX,Nueces County,48355,76.8,2019
2658,TX,Ochiltree County,48357,23.0,2019
2659,TX,Orange County,48361,52.8,2019
2660,TX,Palo Pinto County,48363,30.5,2019
2661,TX,Panola County,48365,26.6,2019
2662,TX,Parker County,48367,34.3,2019
2663,TX,Parmer County,48369,20.4,2019
2664,TX,Pecos County,48371,20.6,2019
2665,TX,Polk County,48373,31.1,2019
2666,TX,Potter County,48375,105.3,2019
2667,TX,Presidio County,48377,7.5,2019
2668,TX,Rains County,48379,1.4,2019
2669,TX,Randall County,48381,31.4,2019
2670,TX,Reagan County,48383,2.7,2019
2671,TX,Real County,48385,1.5,2019
2672,TX,Red River County,48387,74.1,2019
2673,TX,Reeves County,48389,34.8,2019
2674,TX,Refugio County,48391,11.2,2019
2675,TX,Robertson County,48395,7.8,2019
2676,TX,Rockwall County,48397,50.2,2019
2677,TX,Runnels County,48399,29.1,2019
2678,TX,Rusk County,48401,18.7,2019
2679,TX,Sabine County,48403,23.1,2019
2680,TX,San Augustine County,48405,35.2,2019
2681,TX,San Jacinto County,48407,1.2,2019
2682,TX,San Patricio County,48409,34.2,2019
2683,TX,San Saba County,48411,6.5,2019
2684,TX,Schleicher County,48413,18.9,2019
2685,TX,Scurry County,48415,17.1,2019
2686,TX,Shackelford County,48417,2.8,2019
2687,TX,Shelby County,48419,18.2,2019
2688,TX,Sherman County,48421,0.6,2019
2689,TX,Smith County,48423,103.7,2019
2690,TX,Somervell County,48425,46.9,2019
2691,TX,Starr County,48427,26.7,2019
2692,TX,Stephens County,48429,22.5,2019
2693,TX,Sterling County,48431,4.0,2019
2694,TX,Stonewall County,48433,1.9,2019
2695,TX,Sutton County,48435,16.6,2019
2696,TX,Swisher County,48437,7.6,2019
2697,TX,Tarrant County,48439,50.5,2019
2698,TX,Taylor County,48441,90.6,2019
2699,TX,Terrell County,48443,81.1,2019
2700,TX,Terry County,48445,17.8,2019
2701,TX,Throckmorton County,48447,23.4,2019
2702,TX,Titus County,48449,46.4,2019
2703,TX,Tom Green County,48451,53.6,2019
2704,TX,Travis County,48453,44.1,2019
2705,TX,Trinity County,48455,18.5,2019
2706,TX,Tyler County,48457,9.5,2019
2707,TX,Upshur County,48459,11.9,2019
2708,TX,Upton County,48461,6.3,2019
2709,TX,Uvalde County,48463,27.5,2019
2710,TX,Val Verde County,48465,23.3,2019
2711,TX,Van Zandt County,48467,24.4,2019
2712,TX,Victoria County,48469,70.6,2019
2713,TX,Walker County,48471,27.0,2019
2714,TX,Waller County,48473,4.3,2019
2715,TX,Ward County,48475,31.6,2019
2716,TX,Washington County,48477,29.3,2019
2717,TX,Webb County,48479,18.8,2019
2718,TX,Wharton County,48481,34.5,2019
2719,TX,Wheeler County,48483,9.1,2019
2720,TX,Wichita County,48485,83.7,2019
2721,TX,Wilbarger County,48487,50.7,2019
2722,TX,Willacy County,48489,19.8,2019
2723,TX,Williamson County,48491,32.3,2019
2724,TX,Wilson County,48493,16.2,2019
2725,TX,Winkler County,48495,10.1,2019
2726,TX,Wise County,48497,39.4,2019
2727,TX,Wood County,48499,33.8,2019
2728,TX,Yoakum County,48501,15.1,2019
2729,TX,Young County,48503,43.9,2019
2730,TX,Zapata County,48505,3.8,2019
2731,TX,Zavala County,48507,1.7,2019
2732,UT,Beaver County,49001,77.2,2019
2733,UT,Box Elder County,49003,31.9,2019
2734,UT,Cache County,49005,37.0,2019
2735,UT,Carbon County,49007,137.8,2019
2736,UT,Daggett County,49009,1.5,2019
2737,UT,Davis County,49011,46.8,2019
2738,UT,Duchesne County,49013,48.4,2019
2739,UT,Emery County,49015,32.4,2019
2740,UT,Garfield County,49017,57.6,2019
2741,UT,Grand County,49019,57.0,2019
2742,UT,Iron County,49021,53.1,2019
2743,UT,Juab County,49023,42.8,2019
2744,UT,Kane County,49025,56.7,2019
2745,UT,Millard County,49027,32.6,2019
2746,UT,Morgan County,49029,32.3,2019
2747,UT,Rich County,49033,10.3,2019
2748,UT,Salt Lake County,49035,58.4,2019
2749,UT,San Juan County,49037,17.2,2019
2750,UT,Sanpete County,49039,43.8,2019
2751,UT,Sevier County,49041,77.0,2019
2752,UT,Summit County,49043,53.9,2019
2753,UT,Tooele County,49045,24.6,2019
2754,UT,Uintah County,49047,36.2,2019
2755,UT,Utah County,49049,41.3,2019
2756,UT,Wasatch County,49051,21.7,2019
2757,UT,Washington County,49053,71.9,2019
2758,UT,Wayne County,49055,26.9,2019
2759,UT,Weber County,49057,58.4,2019
2760,VT,Addison County,50001,24.4,2019
2761,VT,Bennington County,50003,43.6,2019
2762,VT,Caledonia County,50005,31.8,2019
2763,VT,Chittenden County,50007,42.5,2019
2764,VT,Essex County,50009,42.4,2019
2765,VT,Franklin County,50011,37.2,2019
2766,VT,Grand Isle County,50013,12.9,2019
2767,VT,Lamoille County,50015,36.9,2019
2768,VT,Orange County,50017,23.3,2019
2769,VT,Orleans County,50019,39.9,2019
2770,VT,Rutland County,50021,44.4,2019
2771,VT,Washington County,50023,35.9,2019
2772,VT,Windham County,50025,39.4,2019
2773,VT,Windsor County,50027,26.2,2019
2774,VA,Accomack County,51001,19.4,2019
2775,VA,Albemarle County,51003,46.3,2019
2776,VA,Alleghany County,51005,62.6,2019
2777,VA,Amelia County,51007,2.7,2019
2778,VA,Amherst County,51009,30.3,2019
2779,VA,Appomattox County,51011,40.5,2019
2780,VA,Arlington County,51013,35.1,2019
2781,VA,Augusta County,51015,45.0,2019
2782,VA,Bath County,51017,15.8,2019
2783,VA,Bedford County,51019,18.1,2019
2784,VA,Bland County,51021,90.8,2019
2785,VA,Botetourt County,51023,12.2,2019
2786,VA,Brunswick County,51025,6.2,2019
2787,VA,Buchanan County,51027,66.7,2019
2788,VA,Buckingham County,51029,6.5,2019
2789,VA,Campbell County,51031,6.4,2019
2790,VA,Caroline County,51033,4.4,2019
2791,VA,Carroll County,51035,48.0,2019
2792,VA,Charles City County,51036,12.2,2019
2793,VA,Charlotte County,51037,25.2,2019
2794,VA,Chesterfield County,51041,38.5,2019
2795,VA,Clarke County,51043,19.4,2019
2796,VA,Craig County,51045,4.5,2019
2797,VA,Culpeper County,51047,19.7,2019
2798,VA,Cumberland County,51049,0.1,2019
2799,VA,Dickenson County,51051,97.9,2019
2800,VA,Dinwiddie County,51053,1.3,2019
2801,VA,Essex County,51057,78.9,2019
2802,VA,Fairfax County,51059,27.7,2019
2803,VA,Fauquier County,51061,34.7,2019
2804,VA,Floyd County,51063,7.8,2019
2805,VA,Fluvanna County,51065,7.3,2019
2806,VA,Franklin County,51067,16.6,2019
2807,VA,Frederick County,51069,4.2,2019
