"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Jackson County, OR"	"41029"	11	217479	Unreliable
	"Josephine County, OR"	"41033"	16	86352	Unreliable
	"Lane County, OR"	"41039"	45	374748	12.01
	"Marion County, OR"	"41047"	27	341286	7.91
	"Multnomah County, OR"	"41051"	109	807555	13.50
	"Washington County, OR"	"41067"	33	588957	5.60
	"Allegheny County, PA"	"42003"	673	1223048	55.03
	"Beaver County, PA"	"42007"	50	166140	30.10
	"Berks County, PA"	"42011"	87	417854	20.82
	"Blair County, PA"	"42013"	17	123457	Unreliable
	"Bucks County, PA"	"42017"	113	628341	17.98
	"Butler County, PA"	"42019"	81	187108	43.29
	"Cambria County, PA"	"42021"	22	133054	16.53
	"Carbon County, PA"	"42025"	10	63853	Unreliable
	"Centre County, PA"	"42027"	11	162660	Unreliable
	"Chester County, PA"	"42029"	65	519293	12.52
	"Crawford County, PA"	"42039"	18	86159	Unreliable
	"Cumberland County, PA"	"42041"	37	250066	14.80
	"Dauphin County, PA"	"42043"	28	275710	10.16
	"Delaware County, PA"	"42045"	170	564696	30.10
	"Erie County, PA"	"42049"	95	274541	34.60
	"Fayette County, PA"	"42051"	38	131504	28.90
	"Franklin County, PA"	"42055"	22	154234	14.26
	"Huntingdon County, PA"	"42061"	12	45491	Unreliable
	"Indiana County, PA"	"42063"	15	84953	Unreliable
	"Lackawanna County, PA"	"42069"	66	210761	31.32
	"Lancaster County, PA"	"42071"	47	542903	8.66
	"Lawrence County, PA"	"42073"	48	87069	55.13
	"Lebanon County, PA"	"42075"	12	139754	Unreliable
	"Lehigh County, PA"	"42077"	42	366494	11.46
	"Luzerne County, PA"	"42079"	36	317343	11.34
	"Mercer County, PA"	"42085"	20	111750	17.90
	"Monroe County, PA"	"42089"	23	168046	13.69
	"Montgomery County, PA"	"42091"	152	826075	18.40
	"Northampton County, PA"	"42095"	85	303405	28.02
	"Northumberland County, PA"	"42097"	22	92029	23.91
	"Philadelphia County, PA"	"42101"	45	1580863	2.85
	"Pike County, PA"	"42103"	17	55691	Unreliable
	"Schuylkill County, PA"	"42107"	23	142569	16.13
	"Somerset County, PA"	"42111"	13	74501	Unreliable
	"Washington County, PA"	"42125"	102	207298	49.20
	"Wayne County, PA"	"42127"	13	51205	Unreliable
	"Westmoreland County, PA"	"42129"	22	352627	6.24
	"Wyoming County, PA"	"42131"	10	27322	Unreliable
	"York County, PA"	"42133"	74	446078	16.59
	"Kent County, RI"	"44003"	37	163760	22.59
	"Newport County, RI"	"44005"	23	83460	27.56
	"Providence County, RI"	"44007"	184	637357	28.87
	"Washington County, RI"	"44009"	25	126150	19.82
	"Aiken County, SC"	"45003"	36	168179	21.41
	"Anderson County, SC"	"45007"	24	198759	12.07
	"Beaufort County, SC"	"45013"	21	186844	11.24
	"Berkeley County, SC"	"45015"	34	217937	15.60
	"Charleston County, SC"	"45019"	68	401438	16.94
	"Dorchester County, SC"	"45035"	19	156456	Unreliable
	"Florence County, SC"	"45041"	26	138566	18.76
	"Georgetown County, SC"	"45043"	11	61607	Unreliable
	"Greenville County, SC"	"45045"	70	506837	13.81
	"Greenwood County, SC"	"45047"	14	70355	Unreliable
	"Horry County, SC"	"45051"	69	333268	20.70
	"Lancaster County, SC"	"45057"	27	92550	29.17
	"Lexington County, SC"	"45063"	37	290642	12.73
	"Oconee County, SC"	"45073"	19	77270	Unreliable
	"Pickens County, SC"	"45077"	21	123479	17.01
	"Richland County, SC"	"45079"	65	411592	15.79
	"Spartanburg County, SC"	"45083"	51	306854	16.62
	"York County, SC"	"45091"	46	266439	17.26
	"Anderson County, TN"	"47001"	34	76257	44.59
	"Blount County, TN"	"47009"	29	129929	22.32
	"Bradley County, TN"	"47011"	14	105560	Unreliable
	"Carter County, TN"	"47019"	16	56488	Unreliable
	"Cheatham County, TN"	"47021"	24	40330	59.51
	"Coffee County, TN"	"47031"	12	55034	Unreliable
	"Davidson County, TN"	"47037"	184	691243	26.62
	"Greene County, TN"	"47059"	17	68808	Unreliable
	"Hamilton County, TN"	"47065"	60	361613	16.59
	"Knox County, TN"	"47093"	196	461860	42.44
	"Loudon County, TN"	"47105"	18	52152	Unreliable
	"Madison County, TN"	"47113"	12	97643	Unreliable
	"Maury County, TN"	"47119"	12	92163	Unreliable
	"Montgomery County, TN"	"47125"	22	200182	10.99
	"Putnam County, TN"	"47141"	10	77674	Unreliable
	"Roane County, TN"	"47145"	16	53036	Unreliable
	"Robertson County, TN"	"47147"	15	70177	Unreliable
	"Rutherford County, TN"	"47149"	48	317157	15.13
	"Sevier County, TN"	"47155"	24	97638	24.58
	"Shelby County, TN"	"47157"	160	936961	17.08
	"Sullivan County, TN"	"47163"	29	157158	18.45
	"Sumner County, TN"	"47165"	28	183545	15.26
	"Tipton County, TN"	"47167"	12	61366	Unreliable
	"Washington County, TN"	"47179"	24	127806	18.78
	"Williamson County, TN"	"47187"	24	226257	10.61
	"Wilson County, TN"	"47189"	26	136442	19.06
	"Bell County, TX"	"48027"	19	347833	Unreliable
	"Bexar County, TX"	"48029"	96	1958578	4.90
	"Brazoria County, TX"	"48039"	15	362457	Unreliable
	"Collin County, TX"	"48085"	37	969603	3.82
	"Dallas County, TX"	"48113"	170	2618148	6.49
	"Denton County, TX"	"48121"	43	836210	5.14
	"Ector County, TX"	"48135"	11	157087	Unreliable
	"El Paso County, TX"	"48141"	50	840410	5.95
	"Fort Bend County, TX"	"48157"	22	764828	2.88
	"Galveston County, TX"	"48167"	28	335036	8.36
	"Harris County, TX"	"48201"	282	4652980	6.06
	"Johnson County, TX"	"48251"	12	167301	Unreliable
	"Lubbock County, TX"	"48303"	18	305225	Unreliable
	"Montgomery County, TX"	"48339"	59	570934	10.33
	"Nueces County, TX"	"48355"	37	361221	10.24
	"Orange County, TX"	"48361"	10	85047	Unreliable
	"Randall County, TX"	"48381"	11	134442	Unreliable
	"Rockwall County, TX"	"48397"	10	96788	Unreliable
	"Tarrant County, TX"	"48439"	107	2054475	5.21
	"Travis County, TX"	"48453"	97	1226698	7.91
	"Webb County, TX"	"48479"	27	274794	9.83
	"Williamson County, TX"	"48491"	15	547545	Unreliable
	"Davis County, UT"	"49011"	37	347637	10.64
	"Salt Lake County, UT"	"49035"	185	1135649	16.29
	"Tooele County, UT"	"49045"	13	67456	Unreliable
	"Utah County, UT"	"49049"	80	606425	13.19
	"Washington County, UT"	"49053"	29	165662	17.51
	"Weber County, UT"	"49057"	42	251769	16.68
	"Chittenden County, VT"	"50007"	31	162372	19.09
	"Franklin County, VT"	"50011"	10	49025	Unreliable
	"Rutland County, VT"	"50021"	11	59087	Unreliable
	"Washington County, VT"	"50023"	11	58290	Unreliable
	"Windham County, VT"	"50025"	16	42869	Unreliable
	"Windsor County, VT"	"50027"	11	55100	Unreliable
	"Arlington County, VA"	"51013"	16	234965	Unreliable
	"Augusta County, VA"	"51015"	12	75144	Unreliable
	"Bedford County, VA"	"51019"	12	77974	Unreliable
	"Chesterfield County, VA"	"51041"	65	343599	18.92
	"Culpeper County, VA"	"51047"	22	51282	42.90
	"Fairfax County, VA"	"51059"	109	1148433	9.49
	"Fauquier County, VA"	"51061"	16	69465	Unreliable
	"Frederick County, VA"	"51069"	17	86484	Unreliable
	"Hanover County, VA"	"51085"	21	105923	19.83
	"Henrico County, VA"	"51087"	60	327898	18.30
	"Henry County, VA"	"51089"	10	51227	Unreliable
	"King George County, VA"	"51099"	10	26337	Unreliable
	"Loudoun County, VA"	"51107"	25	398080	6.28
	"Montgomery County, VA"	"51121"	11	98559	Unreliable
	"Prince William County, VA"	"51153"	61	463023	13.17
	"Roanoke County, VA"	"51161"	19	93730	Unreliable
	"Shenandoah County, VA"	"51171"	10	43225	Unreliable
	"Spotsylvania County, VA"	"51177"	20	133033	15.03
	"Stafford County, VA"	"51179"	17	146649	Unreliable
	"Tazewell County, VA"	"51185"	11	41095	Unreliable
	"Warren County, VA"	"51187"	16	39563	Unreliable
	"Wise County, VA"	"51195"	13	38586	Unreliable
	"Alexandria city, VA"	"51510"	12	160035	Unreliable
	"Chesapeake city, VA"	"51550"	37	240397	15.39
	"Hampton city, VA"	"51650"	16	134669	Unreliable
	"Hopewell city, VA"	"51670"	11	22621	Unreliable
	"Newport News city, VA"	"51700"	26	179388	14.49
	"Norfolk city, VA"	"51710"	51	244703	20.84
	"Petersburg city, VA"	"51730"	11	31750	Unreliable
	"Portsmouth city, VA"	"51740"	20	94572	21.15
	"Richmond city, VA"	"51760"	69	227032	30.39
	"Roanoke city, VA"	"51770"	39	99837	39.06
	"Virginia Beach city, VA"	"51810"	58	450435	12.88
	"Benton County, WA"	"53005"	20	198171	10.09
	"Clark County, WA"	"53011"	39	474643	8.22
	"Cowlitz County, WA"	"53015"	13	106910	Unreliable
	"Grays Harbor County, WA"	"53027"	15	72697	Unreliable
	"Island County, WA"	"53029"	12	83159	Unreliable
	"King County, WA"	"53033"	245	2188649	11.19
	"Kitsap County, WA"	"53035"	22	266414	8.26
	"Pierce County, WA"	"53053"	100	876764	11.41
	"Skagit County, WA"	"53057"	13	125619	Unreliable
	"Snohomish County, WA"	"53061"	100	801633	12.47
	"Spokane County, WA"	"53063"	31	506152	6.12
	"Thurston County, WA"	"53067"	19	280588	Unreliable
	"Walla Walla County, WA"	"53071"	11	60567	Unreliable
	"Whatcom County, WA"	"53073"	14	221404	Unreliable
	"Yakima County, WA"	"53077"	23	250193	9.19
	"Berkeley County, WV"	"54003"	86	114920	74.83
	"Boone County, WV"	"54005"	12	22349	Unreliable
	"Cabell County, WV"	"54011"	132	94958	139.01
	"Fayette County, WV"	"54019"	27	43521	62.04
	"Hampshire County, WV"	"54027"	11	23471	Unreliable
	"Hancock County, WV"	"54029"	12	29448	Unreliable
	"Harrison County, WV"	"54033"	16	67811	Unreliable
	"Jefferson County, WV"	"54037"	22	56338	39.05
	"Kanawha County, WV"	"54039"	98	183293	53.47
	"Lincoln County, WV"	"54043"	17	20825	Unreliable
	"Logan County, WV"	"54045"	30	32925	91.12
	"Mason County, WV"	"54053"	14	26801	Unreliable
	"Mercer County, WV"	"54055"	27	59753	45.19
	"Mingo County, WV"	"54059"	14	24127	Unreliable
	"Monongalia County, WV"	"54061"	29	105030	27.61
	"Morgan County, WV"	"54065"	14	17686	Unreliable
	"Ohio County, WV"	"54069"	14	42035	Unreliable
	"Putnam County, WV"	"54079"	28	56792	49.30
	"Raleigh County, WV"	"54081"	51	75022	67.98
	"Wayne County, WV"	"54099"	47	40153	117.05
	"Wood County, WV"	"54107"	14	85104	Unreliable
	"Brown County, WI"	"55009"	29	262052	11.07
	"Columbia County, WI"	"55021"	10	57248	Unreliable
	"Dane County, WI"	"55025"	88	536416	16.41
	"Dodge County, WI"	"55027"	15	87786	Unreliable
	"Jefferson County, WI"	"55055"	18	84832	Unreliable
	"Kenosha County, WI"	"55059"	46	168521	27.30
	"La Crosse County, WI"	"55063"	19	118274	Unreliable
	"Marathon County, WI"	"55073"	14	135732	Unreliable
	"Milwaukee County, WI"	"55079"	303	952085	31.82
	"Outagamie County, WI"	"55087"	18	186059	Unreliable
	"Ozaukee County, WI"	"55089"	10	88429	Unreliable
	"Racine County, WI"	"55101"	45	196071	22.95
	"Rock County, WI"	"55105"	37	162309	22.80
	"Sheboygan County, WI"	"55117"	18	115344	Unreliable
	"Walworth County, WI"	"55127"	13	103082	Unreliable
	"Washington County, WI"	"55131"	20	135101	14.80
	"Waukesha County, WI"	"55133"	63	400621	15.73
	"Winnebago County, WI"	"55139"	22	170414	12.91
	"Laramie County, WY"	"56021"	10	98327	Unreliable
"Total"			47600	325719178	14.61
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2017"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:09:10 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:09:10 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
