"Notes"	"County"	"County Code"	Deaths	Population	Crude Rate
	"Delaware County, PA"	"42045"	150	564751	26.56
	"Erie County, PA"	"42049"	56	272061	20.58
	"Franklin County, PA"	"42055"	19	154835	Unreliable
	"Indiana County, PA"	"42063"	15	84501	Unreliable
	"Lackawanna County, PA"	"42069"	84	210793	39.85
	"Lancaster County, PA"	"42071"	57	543557	10.49
	"Lawrence County, PA"	"42073"	34	86184	39.45
	"Lehigh County, PA"	"42077"	38	368100	10.32
	"Luzerne County, PA"	"42079"	64	317646	20.15
	"Mercer County, PA"	"42085"	25	110683	22.59
	"Monroe County, PA"	"42089"	17	169507	Unreliable
	"Montgomery County, PA"	"42091"	169	828604	20.40
	"Northampton County, PA"	"42095"	61	304807	20.01
	"Northumberland County, PA"	"42097"	16	91083	Unreliable
	"Philadelphia County, PA"	"42101"	745	1584138	47.03
	"Pike County, PA"	"42103"	15	55933	Unreliable
	"Schuylkill County, PA"	"42107"	44	142067	30.97
	"Susquehanna County, PA"	"42115"	10	40589	Unreliable
	"Washington County, PA"	"42125"	69	207346	33.28
	"Wayne County, PA"	"42127"	14	51276	Unreliable
	"Westmoreland County, PA"	"42129"	18	350611	Unreliable
	"Wyoming County, PA"	"42131"	11	27046	Unreliable
	"York County, PA"	"42133"	66	448273	14.72
	"Kent County, RI"	"44003"	54	163861	32.95
	"Newport County, RI"	"44005"	14	82542	Unreliable
	"Providence County, RI"	"44007"	175	636084	27.51
	"Washington County, RI"	"44009"	16	126179	Unreliable
	"Aiken County, SC"	"45003"	31	169401	18.30
	"Anderson County, SC"	"45007"	21	200482	10.47
	"Beaufort County, SC"	"45013"	18	188715	Unreliable
	"Berkeley County, SC"	"45015"	38	221091	17.19
	"Charleston County, SC"	"45019"	77	405905	18.97
	"Dorchester County, SC"	"45035"	33	160647	20.54
	"Florence County, SC"	"45041"	23	138159	16.65
	"Georgetown County, SC"	"45043"	16	62249	Unreliable
	"Greenville County, SC"	"45045"	115	514213	22.36
	"Greenwood County, SC"	"45047"	17	70741	Unreliable
	"Horry County, SC"	"45051"	78	344147	22.66
	"Kershaw County, SC"	"45055"	12	65592	Unreliable
	"Lancaster County, SC"	"45057"	14	95380	Unreliable
	"Laurens County, SC"	"45059"	15	66994	Unreliable
	"Lexington County, SC"	"45063"	45	295032	15.25
	"Oconee County, SC"	"45073"	15	78374	Unreliable
	"Pickens County, SC"	"45077"	27	124937	21.61
	"Richland County, SC"	"45079"	49	414576	11.82
	"Spartanburg County, SC"	"45083"	60	313888	19.12
	"Sumter County, SC"	"45085"	20	106512	18.78
	"York County, SC"	"45091"	51	274118	18.61
	"Minnehaha County, SD"	"46099"	14	192876	Unreliable
	"Anderson County, TN"	"47001"	18	76482	Unreliable
	"Blount County, TN"	"47009"	30	131349	22.84
	"Bradley County, TN"	"47011"	17	106727	Unreliable
	"Carter County, TN"	"47019"	12	56351	Unreliable
	"Cheatham County, TN"	"47021"	21	40439	51.93
	"Coffee County, TN"	"47031"	13	55700	Unreliable
	"Davidson County, TN"	"47037"	200	692587	28.88
	"Dickson County, TN"	"47043"	10	53446	Unreliable
	"Greene County, TN"	"47059"	18	69087	Unreliable
	"Hamilton County, TN"	"47065"	41	364286	11.25
	"Hawkins County, TN"	"47073"	11	56530	Unreliable
	"Knox County, TN"	"47093"	218	465289	46.85
	"Maury County, TN"	"47119"	18	94340	Unreliable
	"Montgomery County, TN"	"47125"	40	205950	19.42
	"Roane County, TN"	"47145"	25	53140	47.05
	"Robertson County, TN"	"47147"	10	71012	Unreliable
	"Rutherford County, TN"	"47149"	68	324890	20.93
	"Sevier County, TN"	"47155"	38	97892	38.82
	"Shelby County, TN"	"47157"	123	935764	13.14
	"Sullivan County, TN"	"47163"	43	157668	27.27
	"Sumner County, TN"	"47165"	34	187149	18.17
	"Tipton County, TN"	"47167"	12	61581	Unreliable
	"Williamson County, TN"	"47187"	31	231729	13.38
	"Wilson County, TN"	"47189"	19	140625	Unreliable
	"Bell County, TX"	"48027"	17	355642	Unreliable
	"Bexar County, TX"	"48029"	104	1986049	5.24
	"Brazoria County, TX"	"48039"	21	370200	5.67
	"Collin County, TX"	"48085"	37	1005146	3.68
	"Dallas County, TX"	"48113"	159	2637772	6.03
	"Denton County, TX"	"48121"	26	859064	3.03
	"Ector County, TX"	"48135"	11	162124	Unreliable
	"El Paso County, TX"	"48141"	47	840758	5.59
	"Fort Bend County, TX"	"48157"	24	787858	3.05
	"Galveston County, TX"	"48167"	31	337890	9.17
	"Harris County, TX"	"48201"	294	4698619	6.26
	"Hidalgo County, TX"	"48215"	12	865939	Unreliable
	"Jefferson County, TX"	"48245"	12	255001	Unreliable
	"Lubbock County, TX"	"48303"	21	307412	6.83
	"McLennan County, TX"	"48309"	10	254607	Unreliable
	"Montgomery County, TX"	"48339"	44	590925	7.45
	"Nueces County, TX"	"48355"	27	362265	7.45
	"Tarrant County, TX"	"48439"	89	2084931	4.27
	"Travis County, TX"	"48453"	99	1248743	7.93
	"Webb County, TX"	"48479"	15	275910	Unreliable
	"Williamson County, TX"	"48491"	20	566719	3.53
	"Cache County, UT"	"49005"	12	127068	Unreliable
	"Davis County, UT"	"49011"	37	351713	10.52
	"Salt Lake County, UT"	"49035"	176	1152633	15.27
	"Tooele County, UT"	"49045"	13	69907	Unreliable
	"Utah County, UT"	"49049"	78	622213	12.54
	"Washington County, UT"	"49053"	25	171700	14.56
	"Weber County, UT"	"49057"	42	256359	16.38
	"Bennington County, VT"	"50003"	13	35631	Unreliable
	"Chittenden County, VT"	"50007"	12	164572	Unreliable
	"Franklin County, VT"	"50011"	11	49421	Unreliable
	"Rutland County, VT"	"50021"	19	58672	Unreliable
	"Washington County, VT"	"50023"	13	58140	Unreliable
	"Windham County, VT"	"50025"	23	42756	53.79
	"Windsor County, VT"	"50027"	17	55286	Unreliable
	"Caroline County, VA"	"51033"	11	30772	Unreliable
	"Chesterfield County, VA"	"51041"	84	348556	24.10
	"Culpeper County, VA"	"51047"	13	51859	Unreliable
	"Fairfax County, VA"	"51059"	80	1150795	6.95
	"Fauquier County, VA"	"51061"	15	70675	Unreliable
	"Franklin County, VA"	"51067"	15	56195	Unreliable
	"Frederick County, VA"	"51069"	18	88355	Unreliable
	"Hanover County, VA"	"51085"	20	107239	18.65
	"Henrico County, VA"	"51087"	55	329261	16.70
	"Henry County, VA"	"51089"	11	50953	Unreliable
	"King George County, VA"	"51099"	10	26575	Unreliable
	"Loudoun County, VA"	"51107"	24	406850	5.90
	"Mecklenburg County, VA"	"51117"	10	30650	Unreliable
	"Orange County, VA"	"51137"	13	36644	Unreliable
	"Pittsylvania County, VA"	"51143"	10	60949	Unreliable
	"Prince William County, VA"	"51153"	51	468011	10.90
	"Roanoke County, VA"	"51161"	15	94073	Unreliable
	"Spotsylvania County, VA"	"51177"	31	134238	23.09
	"Stafford County, VA"	"51179"	21	149960	14.00
	"Warren County, VA"	"51187"	14	40003	Unreliable
	"Chesapeake city, VA"	"51550"	31	242634	12.78
	"Colonial Heights city, VA"	"51570"	10	17833	Unreliable
	"Fredericksburg city, VA"	"51630"	12	29144	Unreliable
	"Hampton city, VA"	"51650"	23	134313	17.12
	"Hopewell city, VA"	"51670"	13	22596	Unreliable
	"Newport News city, VA"	"51700"	35	178626	19.59
	"Norfolk city, VA"	"51710"	41	244076	16.80
	"Portsmouth city, VA"	"51740"	26	94632	27.47
	"Richmond city, VA"	"51760"	73	228783	31.91
	"Roanoke city, VA"	"51770"	47	99920	47.04
	"Virginia Beach city, VA"	"51810"	53	450189	11.77
	"Benton County, WA"	"53005"	16	201877	Unreliable
	"Clallam County, WA"	"53009"	11	76737	Unreliable
	"Clark County, WA"	"53011"	38	481857	7.89
	"Cowlitz County, WA"	"53015"	10	108987	Unreliable
	"King County, WA"	"53033"	251	2233163	11.24
	"Kitsap County, WA"	"53035"	19	269805	Unreliable
	"Pierce County, WA"	"53053"	91	891299	10.21
	"Skagit County, WA"	"53057"	17	128206	Unreliable
	"Snohomish County, WA"	"53061"	130	814901	15.95
	"Spokane County, WA"	"53063"	34	514631	6.61
	"Thurston County, WA"	"53067"	25	286419	8.73
	"Yakima County, WA"	"53077"	27	251446	10.74
	"Berkeley County, WV"	"54003"	61	117123	52.08
	"Boone County, WV"	"54005"	18	21951	Unreliable
	"Cabell County, WV"	"54011"	107	93224	114.78
	"Fayette County, WV"	"54019"	18	43018	Unreliable
	"Hampshire County, WV"	"54027"	15	23347	Unreliable
	"Harrison County, WV"	"54033"	14	67554	Unreliable
	"Jefferson County, WV"	"54037"	23	56811	40.49
	"Kanawha County, WV"	"54039"	85	180454	47.10
	"Logan County, WV"	"54045"	16	32607	Unreliable
	"McDowell County, WV"	"54047"	11	18223	Unreliable
	"Mason County, WV"	"54053"	12	26718	Unreliable
	"Mercer County, WV"	"54055"	27	59131	45.66
	"Mineral County, WV"	"54057"	11	26940	Unreliable
	"Monongalia County, WV"	"54061"	20	106420	18.79
	"Ohio County, WV"	"54069"	17	41755	Unreliable
	"Putnam County, WV"	"54079"	19	56682	Unreliable
	"Raleigh County, WV"	"54081"	45	74254	60.60
	"Wayne County, WV"	"54099"	24	39944	60.08
	"Wood County, WV"	"54107"	23	84203	27.31
	"Adams County, WI"	"55001"	10	20348	Unreliable
	"Brown County, WI"	"55009"	18	263378	Unreliable
	"Columbia County, WI"	"55021"	12	57358	Unreliable
	"Dane County, WI"	"55025"	85	542364	15.67
	"Dodge County, WI"	"55027"	21	87847	23.91
	"Fond du Lac County, WI"	"55039"	11	103066	Unreliable
	"Jefferson County, WI"	"55055"	10	85129	Unreliable
	"Kenosha County, WI"	"55059"	34	169290	20.08
	"La Crosse County, WI"	"55063"	18	118230	Unreliable
	"Milwaukee County, WI"	"55079"	291	948201	30.69
	"Racine County, WI"	"55101"	21	196584	10.68
	"Rock County, WI"	"55105"	37	163129	22.68
	"Sauk County, WI"	"55111"	13	64249	Unreliable
	"Sheboygan County, WI"	"55117"	12	115456	Unreliable
	"Walworth County, WI"	"55127"	17	103718	Unreliable
	"Washington County, WI"	"55131"	20	135693	14.74
	"Waukesha County, WI"	"55133"	57	403072	14.14
	"Winnebago County, WI"	"55139"	18	171020	Unreliable
"Total"			46802	327167434	14.31
"---"
"Dataset: Multiple Cause of Death, 1999-2020"
"Query Parameters:"
"MCD - ICD-10 Codes: T40.0 (Opium); T40.1 (Heroin); T40.2 (Other opioids); T40.3 (Methadone); T40.4 (Other synthetic narcotics);"
"T40.6 (Other and unspecified narcotics)"
"UCD - ICD-10 Codes: X40 (Accidental poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X41"
"(Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not"
"elsewhere classified); X42 (Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not"
"elsewhere classified); X43 (Accidental poisoning by and exposure to other drugs acting on the autonomic nervous system); X44"
"(Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X60 (Intentional"
"self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics); X61 (Intentional self-poisoning by and"
"exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified); X62"
"(Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified); X63"
"(Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system); X64 (Intentional"
"self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances); X85 (Assault by drugs,"
"medicaments and biological substances); Y10 (Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics,"
"undetermined intent); Y11 (Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic"
"drugs, not elsewhere classified, undetermined intent); Y12 (Poisoning by and exposure to narcotics and psychodysleptics"
"[hallucinogens], not elsewhere classified, undetermined intent); Y13 (Poisoning by and exposure to other drugs acting on the"
"autonomic nervous system, undetermined intent); Y14 (Poisoning by and exposure to other and unspecified drugs, medicaments and"
"biological substances, undetermined intent)"
"Year/Month: 2018"
"Group By: County"
"Show Totals: True"
"Show Zero Values: False"
"Show Suppressed: False"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd.html for more information."
"---"
"Query Date: Oct 29, 2023 5:09:19 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Mortality 1999-2020 on CDC WONDER Online Database, released in 2021. Data are from the Multiple Cause of Death Files,"
"1999-2020, as compiled from data provided by the 57 vital statistics jurisdictions through the Vital Statistics Cooperative"
"Program. Accessed at http://wonder.cdc.gov/mcd-icd10.html on Oct 29, 2023 5:09:19 PM"
"---"
Messages:
"1. Rows with zero Deaths are hidden, but the Population values in those rows are included in the totals. Use Quick Options above"
"to show zero rows."
"2. Rows with suppressed Deaths are hidden, but the Deaths and Population values in those rows are included in the totals. Use"
"Quick Options above to show suppressed rows."
"---"
Footnotes:
"1. Data are not available for this area for all of the requested years. See Caveats below for more information."
"---"
Caveats:
"1. Data for Prince of Wales-Outer Ketchikan Census Area, AK (FIPS code 02201), Skagway-Hoonah-Angoon Census Area, AK (FIPS code"
"02232) and Wrangell-Petersburg Census Area, AK (FIPS code 02280) are only available for 2013 and earlier; for computational"
"purposes, counts and population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year"
"requests for this entity do not include any data for years after 2013, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Alaska2014."
"2. Data for Bedford city, Va. (FIPS code 51515) are only available for 2013 and earlier; for computational purposes, counts and"
"population estimates for 2014 and later are set to zero. Thus, counts and rates shown in multi-year requests for this entity do"
"not include any data for years after 2014, only data for 2013 and earlier. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Bedford."
"3. Death rates for Clifton Forge city, Virginia (FIPS code 51560) are available only for 1999-2000. For 2001 and beyond, death"
"counts and population estimates for Clifton Forge city have been combined with those for Alleghany county, Virginia (FIPS code"
"51005). Death counts and population estimates for this entity from multi-year requests, only reflect data from 1999 and 2000;"
"for 2001 and beyond they have been set to zero. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Clifton Forge."
"4. Deaths and population estimates are shown separately from the adjacent counties for Carson City, Nevada (FIPS code 32510)."
"5. Deaths and population estimates are reported separately for Baltimore City (FIPS code 24510) and Baltimore county (FIPS code"
"24005)."
"6. Deaths and population estimates are reported separately for St. Louis City (FIPS code 29510) and county (FIPS code 29189)."
"7. Data are Suppressed when the data meet the criteria for confidentiality constraints. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Assurance of Confidentiality."
"8. Death rates are flagged as Unreliable when the rate is calculated with a numerator of 20 or less. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#Unreliable."
"9. The population figures for year 2020 are bridged-race estimates of the July 1 resident population, from the Vintage 2020"
"postcensal series released by NCHS on September 22, 2021. The population figures for year 2019 are bridged-race estimates of the"
"July 1 resident population, from the Vintage 2019 postcensal series released by NCHS on July 9, 2020. The population figures for"
"year 2018 are bridged-race estimates of the July 1 resident population, from the Vintage 2018 postcensal series released by NCHS"
"on June 25, 2019. The population figures for year 2017 are bridged-race estimates of the July 1 resident population, from the"
"Vintage 2017 postcensal series released by NCHS on June 27, 2018. The population figures for year 2016 are bridged-race"
"estimates of the July 1 resident population, from the Vintage 2016 postcensal series released by NCHS on June 26, 2017. The"
"population figures for year 2015 are bridged-race estimates of the July 1 resident population, from the Vintage 2015 postcensal"
"series released by NCHS on June 28, 2016. The population figures for year 2014 are bridged-race estimates of the July 1 resident"
"population, from the Vintage 2014 postcensal series released by NCHS on June 30, 2015. The population figures for year 2013 are"
"bridged-race estimates of the July 1 resident population, from the Vintage 2013 postcensal series released by NCHS on June 26,"
"2014. The population figures for year 2012 are bridged-race estimates of the July 1 resident population, from the Vintage 2012"
"postcensal series released by NCHS on June 13, 2013. Population figures for 2011 are bridged-race estimates of the July 1"
"resident population, from the county-level postcensal Vintage 2011 series released by NCHS on July 18, 2012. Population figures"
"for 2010 are April 1 Census counts. The population figures for years 2001 - 2009, are bridged-race estimates of the July 1"
"resident population, from the revised intercensal county-level 2000 - 2009 series released by NCHS on October 26, 2012."
"Population figures for 2000 are April 1 Census counts. Population figures for 1999 are from the 1990-1999 intercensal series of"
"July 1 estimates. Population figures for Infant Age Groups are the number of live births. <br/><b>Note:</b> Rates and population"
"figures for years 2001 - 2009 differ slightly from previously published reports, due to use of the population estimates which"
"were available at the time of release."
"10. The population figures used in the calculation of death rates for the age group 'under 1 year' are the estimates of the"
"resident population that is under one year of age. More information: http://wonder.cdc.gov/wonder/help/mcd.html#Age Group."
"11. Changes to cause of death classification affect reporting trends. More information:"
"http://wonder.cdc.gov/wonder/help/mcd.html#ICD-10 Changes."
